"","YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEICP","PUMA","STRATA","GQ","HHINCOME","PERNUM","PERWT","NCHLT5","YNGCH","SEX","AGE","MARST","RACE","RACED","BPL","BPLD","SCHOOL","EDUC","EDUCD","GRADEATT","GRADEATTD","OCC","INCTOT","MYEDUC","married","white","black","asian","otherormixedrace","enrolled","bachelor","associates_or_up","postgrad"
"12460",2019,201901,268890,2019000298866,50,2019002688901,98,102,10211,1,198000,1,50,1,3,2,35,1,1,100,36,3600,1,10,101,0,0,735,92000,17,1,1,0,0,0,0,1,1,0
"12461",2019,201901,268898,2019000300858,59,2019002688981,98,104,10411,1,189000,1,60,1,1,2,34,1,1,100,17,1700,1,11,114,0,0,440,97000,19,1,1,0,0,0,0,1,1,1
"12462",2019,201901,268901,2019000303838,97,2019002689011,98,105,10511,1,148000,1,97,1,4,2,42,1,1,100,42,4200,1,11,114,0,0,2400,80000,19,1,1,0,0,0,0,1,1,1
"12463",2019,201901,268902,2019000304208,103,2019002689021,98,103,10311,1,93700,1,102,0,15,2,51,3,1,100,200,20000,1,6,61,0,0,4220,19100,13,0,1,0,0,0,0,0,0,0
"12464",2019,201901,268902,2019000304208,103,2019002689021,98,103,10311,1,93700,2,156,1,0,2,30,6,1,100,200,20000,1,10,101,0,0,440,29100,17,0,1,0,0,0,0,1,1,0
"12465",2019,201901,268904,2019000305006,84,2019002689041,98,103,10311,1,1e+05,2,80,0,5,2,49,1,1,100,450,45000,1,8,81,0,0,3401,0,15,1,1,0,0,0,0,0,1,0
"12466",2019,201901,268915,2019000311213,96,2019002689151,98,101,10111,1,4e+05,2,68,0,12,2,52,1,1,100,300,30005,1,11,115,0,0,2100,2e+05,20,1,1,0,0,0,0,1,1,1
"12467",2019,201901,268921,2019000316668,56,2019002689211,98,101,10111,1,4e+05,1,56,0,5,2,39,1,1,100,36,3600,1,11,114,0,0,2310,0,19,1,1,0,0,0,0,1,1,1
"12468",2019,201901,268923,2019000317531,113,2019002689231,98,104,10411,1,83000,1,114,0,8,2,43,6,2,200,11,1100,1,6,63,0,0,3605,38000,13,0,0,1,0,0,0,0,0,0
"12469",2019,201901,268931,2019000322170,99,2019002689311,98,102,10211,1,254000,1,99,2,2,2,41,4,8,813,6,600,1,11,115,0,0,2100,164000,20,0,0,0,0,1,0,1,1,1
"12470",2019,201901,268933,2019000322319,95,2019002689331,98,102,10211,1,70000,1,95,0,16,2,48,4,6,610,260,26060,1,11,114,0,0,2320,70000,19,0,0,0,1,0,0,1,1,1
"12471",2019,201901,268946,2019000327026,81,2019002689461,98,104,10411,1,67400,1,82,0,13,2,36,6,2,200,11,1100,1,10,101,0,0,800,67400,17,0,0,1,0,0,0,1,1,0
"12472",2019,201901,268951,2019000328611,150,2019002689511,98,103,10311,1,48000,1,150,0,9,2,33,4,2,200,11,1100,1,10,101,0,0,4760,48000,17,0,0,1,0,0,0,1,1,0
"12473",2019,201901,268953,2019000330998,135,2019002689531,98,103,10311,1,182030,2,269,0,5,2,41,1,2,200,42,4200,1,10,101,0,0,2310,95000,17,1,0,1,0,0,0,1,1,0
"12474",2019,201901,268954,2019000331065,32,2019002689541,98,104,10411,1,90000,1,32,0,6,2,28,6,2,200,11,1100,1,10,101,0,0,5040,50000,17,0,0,1,0,0,0,1,1,0
"12475",2019,201901,268954,2019000331065,32,2019002689541,98,104,10411,1,90000,2,32,0,6,2,27,6,2,200,11,1100,1,7,71,0,0,4000,40000,14,0,0,1,0,0,0,0,0,0
"12476",2019,201901,268960,2019000333830,42,2019002689601,98,102,10211,1,147000,1,42,0,15,2,56,1,2,200,51,5100,1,6,63,0,0,4700,38000,13,1,0,1,0,0,0,0,0,0
"12477",2019,201901,268968,2019000336706,82,2019002689681,98,101,10111,1,135000,2,94,0,7,2,40,1,1,100,53,5300,1,10,101,0,0,0,0,17,1,1,0,0,0,0,1,1,0
"12478",2019,201901,268978,2019000343307,57,2019002689781,98,101,10111,1,375000,2,67,1,3,2,38,1,1,100,27,2700,1,11,116,0,0,350,76000,24,1,1,0,0,0,0,1,1,1
"12479",2019,201901,268981,2019000344104,76,2019002689811,98,101,10111,1,124000,2,54,0,10,2,42,1,1,100,26,2600,1,10,101,0,0,5120,65000,17,1,1,0,0,0,0,1,1,0
"12480",2019,201901,268987,2019000345907,31,2019002689871,98,101,10111,1,260000,1,31,0,12,2,48,6,1,100,27,2700,1,11,114,0,0,710,260000,19,0,1,0,0,0,0,1,1,1
"12481",2019,201901,268993,2019000349589,72,2019002689931,98,104,10411,1,152000,2,96,1,1,2,46,1,1,100,11,1100,1,7,71,0,0,4110,147000,14,1,1,0,0,0,0,0,0,0
"12482",2019,201901,268996,2019000351272,67,2019002689961,98,104,10411,1,99000,1,66,2,1,2,33,4,2,200,51,5100,1,11,114,0,0,2555,99000,19,0,0,1,0,0,0,1,1,1
"12483",2019,201901,269001,2019000354091,99,2019002690011,98,104,10411,1,90000,1,99,0,5,2,35,1,1,100,12,1200,1,11,114,0,0,2555,20000,19,1,1,0,0,0,0,1,1,1
"12484",2019,201901,269003,2019000354586,96,2019002690031,98,103,10311,1,473500,1,96,2,2,2,39,1,1,100,37,3700,1,11,115,0,0,2100,149400,20,1,1,0,0,0,0,1,1,1
"12485",2019,201901,269011,2019000359594,41,2019002690111,98,103,10311,1,470000,2,34,1,1,2,32,1,8,812,521,52100,1,11,116,0,0,2100,367000,24,1,0,0,0,1,0,1,1,1
"12486",2019,201901,269013,2019000360831,183,2019002690131,98,104,10411,1,23000,1,183,1,3,2,30,6,2,200,11,1100,1,6,63,0,0,3421,23000,13,0,0,1,0,0,0,0,0,0
"12487",2019,201901,269017,2019000363341,63,2019002690171,98,103,10311,1,210800,2,66,0,7,2,43,1,1,100,8,800,1,10,101,0,0,2810,102800,17,1,1,0,0,0,0,1,1,0
"12488",2019,201901,269018,2019000363354,96,2019002690181,98,101,10111,1,490000,1,96,1,1,2,37,1,1,100,27,2700,1,11,114,0,0,2830,310000,19,1,1,0,0,0,0,1,1,1
"12489",2019,201901,269028,2019000366597,67,2019002690281,98,104,10411,1,15200,1,68,1,0,2,26,6,2,200,11,1100,1,6,63,0,0,3930,15200,13,0,0,1,0,0,0,0,0,0
"12490",2019,201901,269043,2019000371966,57,2019002690431,98,103,10311,1,195000,2,39,0,13,2,48,1,1,100,11,1100,1,10,101,0,0,2060,40000,17,1,1,0,0,0,0,1,1,0
"12491",2019,201901,269048,2019000373074,77,2019002690481,98,105,10511,1,149000,2,87,1,1,2,43,1,1,100,534,53400,1,11,114,0,0,2640,4500,19,1,1,0,0,0,0,1,1,1
"12492",2019,201901,269054,2019000377181,25,2019002690541,98,101,10111,1,360000,2,25,1,0,2,38,1,4,400,500,50000,1,10,101,0,0,2632,0,17,1,0,0,1,0,0,1,1,0
"12493",2019,201901,269059,2019000380537,213,2019002690591,98,103,10311,1,176400,2,469,1,1,2,32,6,2,200,11,1100,1,10,101,0,0,530,66000,17,0,0,1,0,0,0,1,1,0
"12494",2019,201901,269073,2019000386594,62,2019002690731,98,103,10311,1,407000,1,63,0,9,2,48,1,1,100,11,1100,1,11,115,0,0,2825,185800,20,1,1,0,0,0,0,1,1,1
"12495",2019,201901,269078,2019000387618,26,2019002690781,98,103,10311,1,196000,1,27,1,4,2,44,3,1,100,42,4200,1,11,114,0,0,725,105000,19,0,1,0,0,0,0,1,1,1
"12496",2019,201901,269084,2019000392368,89,2019002690841,98,104,10411,1,198800,2,100,0,17,2,49,1,2,200,37,3700,1,7,71,0,0,0,0,14,1,0,1,0,0,0,0,0,0
"12497",2019,201901,269089,2019000395385,113,2019002690891,98,102,10211,1,113600,1,112,1,3,2,44,6,2,200,17,1700,1,11,114,0,0,2310,113000,19,0,0,1,0,0,0,1,1,1
"12498",2019,201901,269095,2019000399235,73,2019002690951,98,103,10311,1,180000,1,72,0,8,2,41,2,1,100,402,40200,1,11,116,0,0,2205,180000,24,0,1,0,0,0,0,1,1,1
"12499",2019,201901,269099,2019000400581,345,2019002690991,98,102,10211,1,45000,1,345,1,0,2,31,1,6,640,518,51800,1,10,101,0,0,4110,15000,17,1,0,0,1,0,0,1,1,0
"12500",2019,201901,269111,2019000404606,110,2019002691111,98,101,10111,1,67800,2,105,0,11,2,44,1,1,100,200,20000,2,7,71,6,60,2300,32700,14,1,1,0,0,0,1,0,0,0
"12501",2019,201901,269121,2019000410900,51,2019002691211,98,102,10211,1,153000,2,62,1,4,2,36,1,1,100,36,3600,1,11,114,0,0,2205,53000,19,1,1,0,0,0,0,1,1,1
"12502",2019,201901,269125,2019000412535,69,2019002691251,98,104,10411,1,50000,1,69,1,4,2,34,6,7,700,260,26010,1,8,81,0,0,3930,50000,15,0,0,0,0,1,0,0,1,0
"12503",2019,201901,269130,2019000414587,84,2019002691301,98,104,10411,1,30300,2,56,1,2,2,30,1,1,100,453,45300,1,6,63,0,0,0,0,13,1,1,0,0,0,0,0,0,0
"12504",2019,201901,269131,2019000414810,173,2019002691311,98,104,10411,1,38000,1,173,0,8,2,40,6,2,200,11,1100,1,6,63,0,0,2545,38000,13,0,0,1,0,0,0,0,0,0
"12505",2019,201901,269132,2019000415164,78,2019002691321,98,103,10311,1,567300,1,78,2,1,2,36,1,1,100,12,1200,1,10,101,0,0,10,147200,17,1,1,0,0,0,0,1,1,0
"12506",2019,201901,269147,2019000419022,59,2019002691471,98,103,10311,1,132000,1,59,2,3,2,36,1,1,100,11,1100,1,10,101,0,0,340,17000,17,1,1,0,0,0,0,1,1,0
"12507",2019,201901,269149,2019000419876,243,2019002691491,98,104,10411,1,7000,1,244,1,1,2,31,6,2,200,11,1100,2,5,50,5,54,0,7000,12,0,0,1,0,0,1,0,0,0
"12508",2019,201901,269150,2019000420532,372,2019002691501,98,102,10211,1,52000,2,212,0,7,2,29,6,7,700,11,1100,1,3,30,0,0,4020,4000,10,0,0,0,0,1,0,0,0,0
"12509",2019,201901,269157,2019000424687,61,2019002691571,98,103,10311,1,2e+05,2,64,1,1,2,40,1,1,100,34,3400,1,10,101,0,0,1860,0,17,1,1,0,0,0,0,1,1,0
"12510",2019,201901,269197,2019000443021,133,2019002691971,98,105,10511,1,152200,2,107,1,0,2,38,1,1,100,430,43000,2,11,114,7,70,2360,36000,19,1,1,0,0,0,1,1,1,1
"12511",2019,201901,269205,2019000447403,91,2019002692051,98,101,10111,1,676500,2,101,0,7,2,44,1,1,100,11,1100,1,11,115,0,0,2100,165100,20,1,1,0,0,0,0,1,1,1
"12512",2019,201901,269207,2019000448885,82,2019002692071,98,103,10311,1,170000,1,82,0,7,2,40,1,4,400,500,50000,1,11,114,0,0,2710,70000,19,1,0,0,1,0,0,1,1,1
"12513",2019,201901,269214,2019000452660,129,2019002692141,98,101,10111,1,191000,1,128,0,17,2,51,1,1,100,453,45300,1,10,101,0,0,1360,140000,17,1,1,0,0,0,0,1,1,0
"12514",2019,201901,269218,2019000454075,69,2019002692181,98,101,10111,1,285000,2,76,2,0,2,36,1,1,100,29,2900,1,11,114,0,0,2005,1e+05,19,1,1,0,0,0,0,1,1,1
"12515",2019,201901,269219,2019000455134,87,2019002692191,98,102,10211,1,170000,2,121,1,1,2,31,1,1,100,40,4000,1,11,114,0,0,3255,70000,19,1,1,0,0,0,0,1,1,1
"12516",2019,201901,269223,2019000456549,82,2019002692231,98,104,10411,1,78000,1,82,1,2,2,27,1,2,200,11,1100,2,7,71,6,60,2300,30000,14,1,0,1,0,0,1,0,0,0
"12517",2019,201901,269231,2019000460395,76,2019002692311,98,104,10411,1,3600,1,76,0,6,2,36,6,2,200,115,11500,1,7,71,0,0,0,3600,14,0,0,1,0,0,0,0,0,0
"12518",2019,201901,269244,2019000466864,60,2019002692441,98,102,10211,1,276000,2,71,2,1,2,35,1,1,100,36,3600,1,10,101,0,0,150,106000,17,1,1,0,0,0,0,1,1,0
"12519",2019,201901,269257,2019000474759,54,2019002692571,98,102,10211,1,195000,1,54,0,9,2,41,1,1,100,25,2500,1,11,115,0,0,2100,125000,20,1,1,0,0,0,0,1,1,1
"12520",2019,201901,269259,2019000475924,61,2019002692591,98,102,10211,1,204000,2,98,1,0,2,35,1,1,100,300,30025,1,11,114,0,0,2180,110000,19,1,1,0,0,0,0,1,1,1
"12521",2019,201901,269262,2019000477018,57,2019002692621,98,103,10311,1,222000,2,60,0,5,2,40,1,1,100,25,2500,1,11,114,0,0,1430,92000,19,1,1,0,0,0,0,1,1,1
"12522",2019,201901,269265,2019000477249,119,2019002692651,98,103,10311,1,260000,2,71,1,1,2,38,1,1,100,42,4200,1,11,115,0,0,1825,1e+05,20,1,1,0,0,0,0,1,1,1
"12523",2019,201901,269274,2019000482550,202,2019002692741,98,105,10511,1,220000,1,202,0,5,2,27,6,2,200,11,1100,1,6,63,0,0,3330,170000,13,0,0,1,0,0,0,0,0,0
"12524",2019,201901,269284,2019000488982,140,2019002692841,98,102,10211,1,110000,1,141,0,10,2,40,5,2,200,11,1100,1,6,65,0,0,630,75000,13,0,0,1,0,0,0,0,0,0
"12525",2019,201901,269290,2019000490696,85,2019002692901,98,105,10511,1,282000,2,105,1,3,2,38,1,4,400,39,3900,1,11,116,0,0,1760,150000,24,1,0,0,1,0,0,1,1,1
"12526",2019,201901,269295,2019000492739,109,2019002692951,98,101,10111,1,834000,1,109,0,8,2,47,1,1,100,24,2400,1,11,114,0,0,440,120000,19,1,1,0,0,0,0,1,1,1
"12527",2019,201901,269301,2019000494613,94,2019002693011,98,102,10211,1,230000,2,112,2,2,2,40,1,1,100,49,4900,1,11,115,0,0,2100,120000,20,1,1,0,0,0,0,1,1,1
"12528",2019,201901,269302,2019000494681,100,2019002693021,98,102,10211,1,268200,1,100,1,3,2,37,1,1,100,10,1000,1,11,114,0,0,230,162100,19,1,1,0,0,0,0,1,1,1
"12529",2019,201901,269310,2019000498661,92,2019002693101,98,104,10411,1,61940,1,92,0,16,2,38,6,2,200,11,1100,1,0,2,0,0,2545,38000,0,0,0,1,0,0,0,0,0,0
"12530",2019,201901,269310,2019000498661,92,2019002693101,98,104,10411,1,61940,2,162,2,2,2,20,6,2,200,11,1100,1,7,71,0,0,4720,2000,14,0,0,1,0,0,0,0,0,0
"12531",2019,201901,269321,2019000502662,69,2019002693211,98,103,10311,1,260000,1,69,1,0,2,39,1,1,100,30,3000,1,11,115,0,0,2100,160000,20,1,1,0,0,0,0,1,1,1
"12532",2019,201901,269332,2019000508063,135,2019002693321,98,104,10411,1,139000,2,52,1,0,2,29,1,1,100,48,4800,2,10,101,7,70,2320,53000,17,1,1,0,0,0,1,1,1,0
"12533",2019,201901,269335,2019000511125,47,2019002693351,98,102,10211,1,106000,2,68,1,0,2,33,1,1,100,465,46530,1,10,101,0,0,420,56000,17,1,1,0,0,0,0,1,1,0
"12534",2019,201901,269339,2019000512095,71,2019002693391,98,105,10511,1,64000,1,72,0,6,2,46,2,1,100,6,600,1,11,114,0,0,1240,64000,19,0,1,0,0,0,0,1,1,1
"12535",2019,201901,269345,2019000515298,61,2019002693451,98,105,10511,1,1571000,1,61,0,11,2,55,1,1,100,6,600,1,11,115,0,0,2100,747000,20,1,1,0,0,0,0,1,1,1
"12536",2019,201901,269360,2019000523865,71,2019002693601,98,101,10111,1,362000,1,71,1,4,2,47,1,1,100,1,100,1,11,114,0,0,440,202000,19,1,1,0,0,0,0,1,1,1
"12537",2019,201901,269361,2019000525261,58,2019002693611,98,103,10311,1,275000,2,59,2,2,2,38,1,1,100,17,1700,1,11,114,0,0,440,98000,19,1,1,0,0,0,0,1,1,1
"12538",2019,201901,269373,2019000529537,158,2019002693731,98,103,10311,1,210000,2,147,0,5,2,37,4,7,700,210,21030,2,8,81,7,70,1032,60000,15,0,0,0,0,1,1,0,1,0
"12539",2019,201901,269390,2019000536597,30,2019002693901,98,101,10111,1,90000,1,30,1,4,2,36,3,1,100,11,1100,1,11,116,0,0,1825,90000,24,0,1,0,0,0,0,1,1,1
"12540",2019,201901,269394,2019000538223,67,2019002693941,98,104,10411,1,147040,1,68,0,16,2,52,6,2,200,37,3700,1,6,65,0,0,5550,146200,13,0,0,1,0,0,0,0,0,0
"12541",2019,201901,269396,2019000538461,52,2019002693961,98,104,10411,1,302400,1,52,1,1,2,35,1,1,100,47,4700,1,11,115,0,0,2100,148400,20,1,1,0,0,0,0,1,1,1
"12542",2019,201901,269397,2019000539196,102,2019002693971,98,104,10411,1,92600,2,232,1,1,2,41,6,2,200,11,1100,1,6,64,0,0,0,3600,13,0,0,1,0,0,0,0,0,0
"12543",2019,201901,269398,2019000539266,120,2019002693981,98,105,10511,1,65800,2,135,0,18,2,62,1,2,200,24,2400,1,6,63,0,0,4230,29700,13,1,0,1,0,0,0,0,0,0
"12544",2019,201901,269400,2019000539500,85,2019002694001,98,101,10111,1,313000,2,94,2,2,2,35,1,1,100,36,3600,1,11,115,0,0,4965,3000,20,1,1,0,0,0,0,1,1,1
"12545",2019,201901,269408,2019000542988,82,2019002694081,98,103,10311,1,155000,2,95,0,17,2,33,1,1,100,42,4200,1,10,101,0,0,2710,89000,17,1,1,0,0,0,0,1,1,0
"12546",2019,201901,269417,2019000548982,78,2019002694171,98,104,10411,1,45100,1,78,1,4,2,34,6,2,200,11,1100,1,6,63,0,0,2545,29100,13,0,0,1,0,0,0,0,0,0
"12547",2019,201901,269420,2019000550545,74,2019002694201,98,101,10111,1,177570,2,82,1,1,2,39,1,1,100,51,5100,1,10,101,0,0,705,51800,17,1,1,0,0,0,0,1,1,0
"12548",2019,201901,269422,2019000552854,74,2019002694221,98,103,10311,1,150000,1,73,0,9,2,45,4,1,100,6,600,1,11,114,0,0,750,150000,19,0,1,0,0,0,0,1,1,1
"12549",2019,201901,269425,2019000553427,102,2019002694251,98,105,10511,1,180000,1,102,1,3,2,31,1,1,100,24,2400,1,11,114,0,0,726,80000,19,1,1,0,0,0,0,1,1,1
"12550",2019,201901,269427,2019000554169,253,2019002694271,98,104,10411,1,5000,1,253,0,5,2,32,6,2,200,11,1100,1,7,71,0,0,2545,5000,14,0,0,1,0,0,0,0,0,0
"12551",2019,201901,269431,2019000555141,148,2019002694311,98,102,10211,1,121100,1,147,0,12,2,56,6,2,200,260,26010,1,7,71,0,0,10,26300,14,0,0,1,0,0,0,0,0,0
"12552",2019,201901,269443,2019000560216,79,2019002694431,98,101,10111,1,35400,1,79,0,15,2,39,6,2,200,36,3600,1,11,115,0,0,2105,35400,20,0,0,1,0,0,0,1,1,1
"12553",2019,201901,269448,2019000562044,63,2019002694481,98,103,10311,1,320000,1,62,1,0,2,36,1,1,100,6,600,1,11,115,0,0,2100,160000,20,1,1,0,0,0,0,1,1,1
"12554",2019,201901,269452,2019000564336,69,2019002694521,98,103,10311,1,732300,2,73,0,11,2,52,1,2,200,600,60031,1,10,101,0,0,3255,714000,17,1,0,1,0,0,0,1,1,0
"12555",2019,201901,269471,2019000569386,131,2019002694711,98,103,10311,1,47000,1,131,0,5,2,27,6,2,200,11,1100,1,7,71,0,0,5550,47000,14,0,0,1,0,0,0,0,0,0
"12556",2019,201901,269472,2019000569497,112,2019002694721,98,103,10311,1,352140,1,112,0,10,2,54,1,2,200,18,1800,1,11,114,0,0,4710,240000,19,1,0,1,0,0,0,1,1,1
"12557",2019,201901,269478,2019000573609,51,2019002694781,98,102,10211,1,146800,2,55,0,14,2,52,1,6,640,518,51800,1,10,101,0,0,3200,110900,17,1,0,0,1,0,0,1,1,0
"12558",2019,201901,269481,2019000575123,122,2019002694811,98,103,10311,1,202000,2,92,1,0,2,34,1,2,200,48,4800,1,11,116,0,0,1240,83000,24,1,0,1,0,0,0,1,1,1
"12559",2019,201901,269484,2019000576517,58,2019002694841,98,104,10411,1,213000,1,58,0,13,2,61,6,2,200,11,1100,1,11,114,0,0,710,206000,19,0,0,1,0,0,0,1,1,1
"12560",2019,201901,269484,2019000576517,58,2019002694841,98,104,10411,1,213000,2,123,1,0,2,30,6,2,200,11,1100,1,7,71,0,0,0,7000,14,0,0,1,0,0,0,0,0,0
"12561",2019,201901,269498,2019000580735,141,2019002694981,98,105,10511,1,186000,1,140,0,7,2,39,1,7,700,260,26010,1,6,63,0,0,4600,26000,13,1,0,0,0,1,0,0,0,0
"12562",2019,201901,269504,2019000581750,88,2019002695041,98,101,10111,1,668000,1,88,1,4,2,52,1,4,400,500,50010,1,11,115,0,0,2100,335000,20,1,0,0,1,0,0,1,1,1
"12563",2019,201901,269514,2019000584887,69,2019002695141,98,103,10311,1,153000,1,69,0,8,2,33,4,1,100,42,4200,1,11,114,0,0,60,153000,19,0,1,0,0,0,0,1,1,1
"12564",2019,201901,269516,2019000585495,76,2019002695161,98,102,10211,1,246010,1,76,0,14,2,48,6,1,100,6,600,1,11,116,0,0,440,136000,24,0,1,0,0,0,0,1,1,1
"12565",2019,201901,269518,2019000585976,56,2019002695181,98,104,10411,1,38000,1,56,0,18,2,55,6,2,200,11,1100,1,6,63,0,0,4700,38000,13,0,0,1,0,0,0,0,0,0
"12566",2019,201901,269526,2019000589023,55,2019002695261,98,101,10111,1,317000,1,54,0,11,2,51,1,1,100,34,3400,1,11,114,0,0,710,147000,19,1,1,0,0,0,0,1,1,1
"12567",2019,201901,269527,2019000589757,63,2019002695271,98,101,10111,1,585330,2,87,0,11,2,50,4,1,100,36,3600,1,11,115,0,0,2100,350730,20,0,1,0,0,0,0,1,1,1
"12568",2019,201901,269528,2019000590093,65,2019002695281,98,101,10111,1,1152000,2,88,0,17,2,54,1,1,100,34,3400,1,10,101,0,0,0,10000,17,1,1,0,0,0,0,1,1,0
"12569",2019,201901,269529,2019000591312,112,2019002695291,98,105,10511,1,50000,1,113,0,9,2,40,1,2,200,48,4800,1,11,114,0,0,5740,0,19,1,0,1,0,0,0,1,1,1
"12570",2019,201901,269534,2019000592409,43,2019002695341,98,102,10211,1,51300,3,109,1,2,2,29,6,2,200,11,1100,1,7,71,0,0,5940,7800,14,0,0,1,0,0,0,0,0,0
"12571",2019,201901,269542,2019000594259,99,2019002695421,98,102,10211,1,370000,1,100,0,8,2,41,1,8,835,34,3400,1,11,116,0,0,1760,140000,24,1,0,0,0,1,0,1,1,1
"12572",2019,201901,269562,2019000603321,68,2019002695621,98,103,10311,1,252300,1,68,1,2,2,37,1,1,100,17,1700,1,11,115,0,0,5120,5800,20,1,1,0,0,0,0,1,1,1
"12573",2019,201901,269564,2019000605231,81,2019002695641,98,104,10411,1,176400,2,185,0,10,2,36,4,2,200,24,2400,1,6,65,0,0,705,89400,13,0,0,1,0,0,0,0,0,0
"12574",2019,201901,269569,2019000608136,63,2019002695691,98,103,10311,1,221000,2,66,1,2,2,36,1,1,100,36,3600,1,11,115,0,0,2100,143200,20,1,1,0,0,0,0,1,1,1
"12575",2019,201901,269571,2019000608946,94,2019002695711,98,102,10211,1,130000,1,95,1,2,2,34,1,1,100,6,600,1,11,114,0,0,3258,105000,19,1,1,0,0,0,0,1,1,1
"12576",2019,201901,269584,2019000614393,65,2019002695841,98,103,10311,1,202000,2,88,1,1,2,37,1,8,818,25,2500,1,11,115,0,0,710,89000,20,1,0,0,0,1,0,1,1,1
"12577",2019,201901,269585,2019000614467,50,2019002695851,98,104,10411,1,60400,1,50,0,11,2,46,1,2,200,11,1100,1,6,64,0,0,5240,40000,13,1,0,1,0,0,0,0,0,0
"12578",2019,201901,269585,2019000614467,50,2019002695851,98,104,10411,1,60400,3,82,1,3,2,37,6,2,200,11,1100,1,6,63,0,0,0,0,13,0,0,1,0,0,0,0,0,0
"12579",2019,201901,269588,2019000615842,387,2019002695881,98,104,10411,1,22000,1,386,0,18,2,49,6,2,200,11,1100,1,7,71,0,0,4040,22000,14,0,0,1,0,0,0,0,0,0
"12580",2019,201901,269590,2019000615860,46,2019002695901,98,103,10311,1,260400,1,46,2,0,2,34,1,6,610,9,900,1,11,114,0,0,1420,105000,19,1,0,0,1,0,0,1,1,1
"12581",2019,201901,269605,2019000621635,62,2019002696051,98,102,10211,1,252000,2,89,1,3,2,38,1,6,610,55,5500,1,11,114,0,0,420,121000,19,1,0,0,1,0,0,1,1,1
"12582",2019,201901,269609,2019000623597,66,2019002696091,98,101,10111,1,999000,2,70,2,0,2,33,1,1,100,24,2400,1,11,115,0,0,2100,265000,20,1,1,0,0,0,0,1,1,1
"12583",2019,201901,269613,2019000625395,54,2019002696131,98,103,10311,1,144100,1,54,1,1,2,32,1,1,100,210,21070,2,10,101,7,70,440,29100,17,1,1,0,0,0,1,1,1,0
"12584",2019,201901,269629,2019000630953,243,2019002696291,98,104,10411,1,65000,1,243,0,11,2,34,4,2,200,11,1100,1,10,101,0,0,3910,65000,17,0,0,1,0,0,0,1,1,0
"12585",2019,201901,269639,2019000634003,53,2019002696391,98,103,10311,1,225000,2,52,0,16,2,48,1,1,100,39,3900,1,10,101,0,0,2016,35000,17,1,1,0,0,0,0,1,1,0
"12586",2019,201901,269644,2019000635838,55,2019002696441,98,103,10311,1,130000,2,58,1,3,2,37,1,1,100,36,3600,1,11,114,0,0,0,0,19,1,1,0,0,0,0,1,1,1
"12587",2019,201901,269649,2019000637891,173,2019002696491,98,101,10111,1,174030,1,172,0,13,2,52,6,2,200,24,2400,1,11,115,0,0,2100,165030,20,0,0,1,0,0,0,1,1,1
"12588",2019,201901,269660,2019000645886,87,2019002696601,98,102,10211,1,165500,2,81,0,17,2,48,6,1,100,42,4200,1,6,63,0,0,340,45000,13,0,1,0,0,0,0,0,0,0
"12589",2019,201901,269661,2019000646793,105,2019002696611,98,105,10511,1,98000,2,119,1,0,2,36,1,1,100,24,2400,1,10,101,0,0,5740,28000,17,1,1,0,0,0,0,1,1,0
"12590",2019,201901,269662,2019000646883,103,2019002696621,98,104,10411,1,47140,1,104,0,18,2,51,1,2,200,11,1100,1,6,63,0,0,0,12200,13,1,0,1,0,0,0,0,0,0
"12591",2019,201901,269674,2019000651443,81,2019002696741,98,101,10111,1,323500,1,81,0,10,2,47,1,1,100,433,43300,1,11,116,0,0,2205,90000,24,1,1,0,0,0,0,1,1,1
"12592",2019,201901,269676,2019000651720,46,2019002696761,98,103,10311,1,371000,1,46,0,10,2,45,1,1,100,42,4200,1,11,114,0,0,3245,91000,19,1,1,0,0,0,0,1,1,1
"12593",2019,201901,269680,2019000653003,243,2019002696801,98,102,10211,1,155000,2,291,1,0,2,39,6,1,100,12,1200,1,10,101,0,0,1021,65000,17,0,1,0,0,0,0,1,1,0
"12594",2019,201901,269690,2019000657491,81,2019002696901,98,103,10311,1,690,1,81,2,1,2,33,4,2,200,36,3600,1,6,61,0,0,0,690,13,0,0,1,0,0,0,0,0,0
"12595",2019,201901,269694,2019000659420,71,2019002696941,98,102,10211,1,246000,1,71,0,6,2,42,1,1,100,17,1700,1,11,114,0,0,710,54000,19,1,1,0,0,0,0,1,1,1
"12596",2019,201901,269702,2019000664513,100,2019002697021,98,101,10111,1,680000,2,98,1,3,2,34,1,6,610,34,3400,1,11,114,0,0,440,355000,19,1,0,0,1,0,0,1,1,1
"12597",2019,201901,269708,2019000666162,96,2019002697081,98,102,10211,1,166000,3,139,0,13,2,30,6,7,700,11,1100,2,11,115,7,70,2180,0,20,0,0,0,0,1,1,1,1,1
"12598",2019,201901,269728,2019000673612,50,2019002697281,98,102,10211,1,201250,1,50,0,13,2,54,1,1,100,48,4800,1,11,116,0,0,1745,200500,24,1,1,0,0,0,0,1,1,1
"12599",2019,201901,269735,2019000676248,380,2019002697351,98,104,10411,1,100500,2,223,2,2,2,26,1,2,200,51,5100,1,6,63,0,0,0,0,13,1,0,1,0,0,0,0,0,0
"12600",2019,201901,269739,2019000680392,98,2019002697391,98,104,10411,1,92500,2,97,2,1,2,37,1,1,100,39,3900,1,10,101,0,0,0,0,17,1,1,0,0,0,0,1,1,0
